Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000175414,ARL10,0.09127349690112425,1.7568286632214263,0.00011689985858142169,0.02578083654046057,-1.7568286632214263,0.00011689985858142177
ENSG00000048162,NOP16,0.1242333707820858,0.6691137215561502,0.17028871930462286,0.07734250962138171,-0.6691137215561502,0.17028871930462286
ENSG00000146066,HIGD2A,0.9127349690112425,-0.589769864787919,0.02000852218725686,1.3744408480633041,0.589769864787919,0.02000852218725685
ENSG00000175416,CLTB,0.4893273583865828,-0.10249012376192335,0.8351397743159912,0.5252845445118841,0.10249012376192335,0.8351397743159923
ENSG00000113194,FAF2,0.5184841698966641,0.021064089812839804,1,0.5107828239578751,-0.021064089812839804,1
ENSG00000146083,RNF44,0.2941034900147337,-0.789685939893378,0.00351957327620496,0.5091715216740963,0.789685939893378,0.0035195732762049736
ENSG00000074276,CDHR2,0.09507655927200442,0.9481981486484594,0.033462918949613854,0.04833906851336357,-0.9481981486484594,0.03346291894961386
ENSG00000169258,GPRIN1,0.003803062370880177,-0.3455330544082509,1,0.004833906851336357,0.3455330544082509,1
ENSG00000048140,TSPAN17,0.0836673721593639,0.5111027704205715,0.32631938072925537,0.05800688221603628,-0.5111027704205715,0.32631938072925526
ENSG00000113763,UNC5A,0.002535374913920118,0.2394294463129043,1,0.0016113022837787856,-0.2394294463129043,1
ENSG00000160883,HK3,0.002535374913920118,-7.248410587510146,0.000000000000000000000000000000000000000000000000000000015427958951310375,0.5768462175928053,7.248410587510146,0.000000000000000000000000000000000000000000000000000000015427958951310325
ENSG00000087206,UIMC1,0.8861135324150813,-0.22747729288653867,0.49668714123487906,1.037678670753538,0.22747729288653867,0.49668714123487817
ENSG00000113761,ZNF346,0.29030042764385355,0.5930664009276054,0.08380637480793593,0.1917449717696755,-0.5930664009276054,0.0838063748079359
ENSG00000251666,ZNF346-IT1,0.003803062370880177,1.6544669455917482,0.8785760648145712,0,-1.6544669455917482,0.8785760648145714
ENSG00000165671,NSD1,1.3234657050663017,-0.0062437988594514215,1,1.3293243841174982,0.0062437988594514215,1
ENSG00000286634,ENSG00000286634,0.01267687456960059,-0.05602643721326572,1,0.012890418270230285,0.05602643721326572,1
ENSG00000169228,RAB24,0.04436906099360207,-1.3654326118459559,0.0005345089923932834,0.11601376443207256,1.3654326118459559,0.0005345089923932834
ENSG00000213347,MXD3,0.04817212336448225,-0.6147196872236398,0.2112790576750286,0.07411990505382414,0.6147196872236398,0.21127905767502864
ENSG00000169230,PRELID1,1.0192207153958874,-1.4257034030922342,0.00000000024032412534298256,2.7408251847077145,1.4257034030922342,0.00000000024032412534297977
ENSG00000169223,LMAN2,0.9279472184947632,0.07147399472036216,0.9353275247433646,0.8829936515107746,-0.07147399472036216,0.9353275247433639
ENSG00000169220,RGS14,0.37016473743233724,0.19817210883506808,0.6560919527187945,0.32226045675575715,-0.19817210883506808,0.656091952718794
ENSG00000131187,F12,0.01267687456960059,-0.2080295306583162,0.9965890171757961,0.01450172055400907,0.2080295306583162,0.996589017175796
ENSG00000198055,GRK6,0.9292149059517233,0.7990637670880372,0.0020152344991115905,0.5333410559307781,-0.7990637670880372,0.0020152344991116
ENSG00000246334,PRR7-AS1,0.13817793280864643,2.735386940975317,0.00000000023887865008917497,0.01933562740534543,-2.735386940975317,0.0000000002388786500891749
ENSG00000131188,PRR7,0.23959292936545115,1.3174319583141783,0.000055151545007816,0.09506683474294836,-1.3174319583141783,0.000055151545007816005
ENSG00000113758,DBN1,0.10902112129856507,2.63797882280318,0.00000158987306658969,0.016113022837787858,-2.63797882280318,0.0000015898730665896947
ENSG00000196923,PDLIM7,0.04817212336448225,-2.391047713660619,0.000000000004085126073968821,0.2578083654046057,2.391047713660619,0.000000000004085126073968804
ENSG00000248996,PDLIM7-AS1,0,-1.930495555129407,0.36773342775593215,0.0032226045675575713,1.930495555129407,0.36773342775593215
ENSG00000146094,DOK3,0.08873812198720414,-2.954009149630294,0.00000000000000000000000006692162340127466,0.6960825865924354,2.954009149630294,0.0000000000000000000000000669216234012731
ENSG00000183258,DDX41,0.15339018229216714,-0.2349746792605525,0.6241446966515076,0.180465855783224,0.2349746792605525,0.6241446966515078
ENSG00000146067,FAM193B,0.30551267712737423,0.018741331188706356,1,0.30131352706663295,-0.018741331188706356,1
ENSG00000272459,FAM193B-DT,0.003803062370880177,-0.3455330544082509,1,0.004833906851336357,0.3455330544082509,1
ENSG00000184840,TMED9,0.6680712898179512,0.5239353824495235,0.06728960563483287,0.46405505772829025,-0.5239353824495235,0.06728960563483291
ENSG00000027847,B4GALT7,0.11662724604032543,0.3607357425350388,0.45527785729580433,0.090232927891612,-0.3607357425350388,0.4552778572958042
ENSG00000247679,ENSG00000247679,0.02535374913920118,1.046784368370509,0.216687595090953,0.0112791159864515,-1.046784368370509,0.216687595090953
ENSG00000291283,ENSG00000291283,0.15972861957696743,1.0885627806862774,0.0024688890168901943,0.07411990505382414,-1.0885627806862774,0.002468889016890195
ENSG00000290968,ENSG00000290968,0.30170961475649405,1.1977817489544138,0.0004525271540659414,0.13051548498608165,-1.1977817489544138,0.0004525271540659405
ENSG00000249849,ENSG00000249849,0.006338437284800295,1.2394294463129043,0.44052307210373887,0.0016113022837787856,-1.2394294463129043,0.4405230721037389
ENSG00000170074,FAM153A,0.2598759286768121,5.019039377887605,0.000000000000000000000007605896729441634,0.0064452091351151425,-5.019039377887605,0.000000000000000000000007605896729442027
ENSG00000249109,ENSG00000249109,0.007606124741760354,2.461821867649352,0.10485941771459803,0,-2.461821867649352,0.10485941771459807
ENSG00000291113,ENSG00000291113,0.7200464755533136,2.9487707927707585,0.000000000000000000000037596249473180317,0.09184423017539078,-2.9487707927707585,0.000000000000000000000037596249473180346
ENSG00000249186,ENSG00000249186,0.006338437284800295,2.2394294463129043,0.17395004192508925,0,-2.2394294463129043,0.17395004192508928
ENSG00000250101,ENSG00000250101,0.15592555720608728,5.608663255978623,0.0000000000000000000482670618611939,0.0016113022837787856,-5.608663255978623,0.0000000000000000000482670618611938
ENSG00000249684,ENSG00000249684,0.01394456202656065,2.2394294463129043,0.056676463895745904,0.0016113022837787856,-2.2394294463129043,0.05667646389574589
ENSG00000280207,ENSG00000280207,0.005070749827840236,1.97639504047911,0.3179627393870001,0,-1.97639504047911,0.3179627393870001
ENSG00000204677,FAM153CP,0.22184530496801033,1.5593097125514088,0.000002540413225103633,0.07411990505382414,-1.5593097125514088,0.0000025404132251036284
ENSG00000145911,N4BP3,0.06591974776192307,5.382387400154947,0.0000000001016635229745615,0,-5.382387400154947,0.0000000001016635229745614
ENSG00000145916,RMND5B,0.19902693074272929,0.2440021761027289,0.6156326145260057,0.1675754375129937,-0.2440021761027289,0.6156326145260057
ENSG00000145912,NHP2,0.5679239807181065,0.44823029264634184,0.1417345657322724,0.4157159892149267,-0.44823029264634184,0.14173456573227303
ENSG00000289726,ENSG00000289726,0.011409187112640532,0.9763950404791109,0.46528489608963675,0.004833906851336357,-0.9763950404791109,0.4652848960896366
ENSG00000289390,ENSG00000289390,0.003803062370880177,-1.1528879764658555,0.38019322978756664,0.009667813702672714,1.1528879764658555,0.3801932297875666
ENSG00000197451,HNRNPAB,0.3841092994588979,-0.40138628914176844,0.1934648283421536,0.5075602193903175,0.40138628914176844,0.19346482834215376
ENSG00000175309,PHYKPL,0.7403294748646745,0.28070572189142406,0.4050558682446398,0.6090722632683809,-0.28070572189142406,0.4050558682446398
ENSG00000050767,COL23A1,0.016479936940480767,-1.895730136968731,0.021077122163975632,0.06445209135115143,1.895730136968731,0.021077122163975625
ENSG00000113240,CLK4,0.3131188018691346,0.4589161364739418,0.17480424455776938,0.22719362201280877,-0.4589161364739418,0.174804244557769
ENSG00000169131,ZNF354A,0.10902112129856507,-0.09241411743953964,0.9998633015639354,0.11601376443207256,0.09241411743953964,0.9998633015639355
ENSG00000291019,AACSP1,0.001267687456960059,-0.930495555129407,0.7726851161955045,0.0032226045675575713,0.930495555129407,0.7726851161955045
ENSG00000178338,ZNF354B,0.06338437284800295,1.420001691954726,0.006755551581999072,0.022558231972903,-1.420001691954726,0.00675555158199907
ENSG00000198939,ZFP2,0.0278891240531213,1.593066400927606,0.047060740746053945,0.008056511418893929,-1.593066400927606,0.04706074074605396
ENSG00000178187,ZNF454,0,-1.930495555129407,0.36773342775593215,0.0032226045675575713,1.930495555129407,0.36773342775593215
ENSG00000113262,GRM6,0.003803062370880177,1.6544669455917482,0.45527785729580433,0,-1.6544669455917482,0.4552778572958042
ENSG00000234284,ZNF879,0.032959873880961534,0.5024638521466986,0.5216063768684649,0.022558231972903,-0.5024638521466986,0.5216063768684648
ENSG00000177932,ZNF354C,0.051975185735362424,2.461821867649353,0.0000768229800366824,0.008056511418893929,-2.461821867649353,0.00007682298003668244
ENSG00000087116,ADAMTS2,0.005070749827840236,-0.6085674602420452,0.7148913577229717,0.008056511418893929,0.6085674602420452,0.7148913577229717
ENSG00000253652,ENSG00000253652,0.002535374913920118,0.2394294463129043,1,0.0016113022837787856,-0.2394294463129043,1
ENSG00000290043,ENSG00000290043,0.006338437284800295,0.2394294463129052,1,0.004833906851336357,-0.2394294463129052,1
ENSG00000176783,RUFY1,0.6287729786521893,0.04932656293296267,1,0.6074609609846022,-0.04932656293296267,1
ENSG00000244945,RUFY1-AS1,0.08747043453024407,1.2601880064797024,0.0052782959772590945,0.03544865024313328,-1.2601880064797024,0.005278295977259093
ENSG00000169045,HNRNPH1,1.8102576885389643,-0.1256623869753395,0.7379330245728519,1.9754565999127913,0.1256623869753395,0.7379330245728519
ENSG00000250999,ENSG00000250999,0.002535374913920118,-0.7605705536870948,0.8416775858545273,0.004833906851336357,0.7605705536870948,0.8416775858545273
ENSG00000204659,CBY3,0.010141499655680472,1.8243919470340604,0.2083400379081843,0.0016113022837787856,-1.8243919470340604,0.20834003790818434
ENSG00000127022,CANX,0.8759720327594008,-1.1928348537269695,0.00000019195822812441388,2.0044600410208093,1.1928348537269695,0.00000019195822812441372
ENSG00000161021,MAML1,0.3042449896704142,-0.44387097360154315,0.1592040739270598,0.41410468693114794,0.44387097360154315,0.15920407392706004
ENSG00000213316,LTC4S,0.035495248794881654,0.19051984583195836,0.8715848127502377,0.030614743391796928,-0.19051984583195836,0.8715848127502385
ENSG00000161013,MGAT4B,0.19775924328576922,-0.2603656711455735,0.6786355054474227,0.2368614357154815,0.2603656711455735,0.6786355054474223
ENSG00000161011,SQSTM1,1.459108262961028,-0.44122309945039595,0.1274814971963727,1.9819018090479064,0.44122309945039595,0.12748149719636512
ENSG00000161010,MRNIP,0.2966388649286538,2.2830563787131632,0.000000000002424410566623234,0.05961818449981507,-2.2830563787131632,0.0000000000024244105666232216
ENSG00000245317,MRNIP-DT,0.011409187112640532,1.97639504047911,0.13763800829940767,0.0016113022837787856,-1.97639504047911,0.13763800829940767
ENSG00000197226,TBC1D9B,0.25480517884897186,-0.5138700589473713,0.09664623408966481,0.36415431613400556,0.5138700589473713,0.09664623408966491
ENSG00000113269,RNF130,0.5235549197245044,-3.3947765734281004,0.000000000000000000000000000000000000000000009224444130727253,5.52032162422612,3.3947765734281004,0.000000000000000000000000000000000000000000009224444130725409
ENSG00000285865,ENSG00000285865,0,-1.930495555129407,0.36773342775593215,0.0032226045675575713,1.930495555129407,0.36773342775593215
ENSG00000146090,RASGEF1C,0.003803062370880177,-0.3455330544082509,1,0.004833906851336357,0.3455330544082509,1
ENSG00000050748,MAPK9,0.26874974087553255,0.2911444828570606,0.4683383774507999,0.21913711059391486,-0.2911444828570606,0.46833837745079976
ENSG00000248367,ENSG00000248367,0.1457840575504068,3.190519845831959,0.0000000000015507427940842233,0.01450172055400907,-3.190519845831959,0.0000000000015507427940842225
ENSG00000131459,GFPT2,0.020282999311360943,2.7419297868420873,0.017004515552088557,0.0016113022837787856,-2.7419297868420873,0.017004515552088553
ENSG00000113300,CNOT6,0.3600232377766568,0.12980495513840684,0.7920513766301168,0.3287056658908723,-0.12980495513840684,0.792051376630116
ENSG00000161055,SCGB3A1,0.14324868263648668,2.487356959756491,0.0000000017860893358135768,0.024169534256681786,-2.487356959756491,0.0000000017860893358135754
ENSG00000037280,FLT4,0.015212249483520708,3.35490666373284,0.009001772489405598,0,-3.35490666373284,0.009001772489405596
ENSG00000131446,MGAT1,0.513413420068824,-1.3401930296530526,0.000000014436299642129418,1.301932245293259,1.3401930296530526,0.000000014436299642129517
ENSG00000278970,HEIH,0.2484667415641716,-0.045409329839236845,1,0.2561970631208269,0.045409329839236845,1
ENSG00000245060,LINC00847,0.09127349690112425,0.20043531469704146,0.7504627892940312,0.0789538119051605,-0.20043531469704146,0.7504627892940312
ENSG00000286128,ENSG00000286128,0.001267687456960059,0.6544669455917482,1,0,-0.6544669455917482,1
ENSG00000196670,ZFP62,0.12296568332512572,1.314980479320082,0.0011839256457865303,0.04833906851336357,-1.314980479320082,0.0011839256457865286
ENSG00000113303,BTNL8,0.002535374913920118,1.2394294463129043,0.6961747813268345,0,-1.2394294463129043,0.6961747813268334
ENSG00000168903,BTNL3,0.001267687456960059,0.6544669455917482,1,0,-0.6544669455917482,1
ENSG00000165810,BTNL9,0.035495248794881654,3.51244794071932,0.00009829743941160074,0.0016113022837787856,-3.51244794071932,0.00009829743941160087
ENSG00000182613,OR2V2,0.002535374913920118,1.2394294463129043,0.7371593433349923,0,-1.2394294463129043,0.7371593433349923
ENSG00000248473,LINC01962,0.04817212336448225,3.3549066637328417,0.000163804920994725,0.0032226045675575713,-3.3549066637328417,0.0001638049209947251
ENSG00000250222,TRIM7-AS2,0.0342275613379216,1.2918968662070407,0.07154059299041146,0.012890418270230285,-1.2918968662070407,0.07154059299041146
ENSG00000146054,TRIM7,0.006338437284800295,-3.375280397802303,0.0000000058839259024105295,0.07734250962138171,3.375280397802303,0.0000000058839259024105436
ENSG00000250900,TRIM7-AS1,0.003803062370880177,1.6544669455917482,0.45527785729580433,0,-1.6544669455917482,0.4552778572958042
ENSG00000286644,ENSG00000286644,0.006338437284800295,2.2394294463129043,0.17395004192508925,0,-2.2394294463129043,0.17395004192508928
ENSG00000146063,TRIM41,0.1952238683718491,0.20267089630278745,0.6942014404252471,0.16918673979677248,-0.20267089630278745,0.6942014404252466
ENSG00000204628,RACK1,14.38698494903971,0.5291479285557616,0.03504992071541963,9.972349834306904,-0.5291479285557616,0.03504992071542654
ENSG00000233937,CTC-338M12.4,0.16353168194784762,1.2174031399829062,0.0008111407059592307,0.06928599820248778,-1.2174031399829062,0.0008111407059592309
ENSG00000183718,TRIM52,0.22691605479585059,1.1019259225629705,0.0006816460359195938,0.10473464844562107,-1.1019259225629705,0.0006816460359195932
ENSG00000248275,TRIM52-AS1,0.17494086906048814,1.0729683001741646,0.0021700890416951083,0.08217641647271808,-1.0729683001741646,0.002170089041695106
ENSG00000286310,ENSG00000286310,0.001267687456960059,0.6544669455917482,1,0,-0.6544669455917482,1
ENSG00000248103,ENSG00000248103,0.001267687456960059,0.6544669455917482,1,0,-0.6544669455917482,1
ENSG00000238035,ENSG00000238035,0,-1.3455330544082518,0.6471242317822016,0.0016113022837787856,1.3455330544082518,0.6471242317822016
ENSG00000285578,ENSG00000285578,0.001267687456960059,0.6544669455917482,1,0,-0.6544669455917482,1
ENSG00000287265,ENSG00000287265,0.1052180589276849,0.6544669455917491,0.13231257874995403,0.06606339363493022,-0.6544669455917491,0.1323125787499541
ENSG00000112679,DUSP22,0.3372048635513757,-0.9818046489549841,0.00018007132691044738,0.6670791454844173,0.9818046489549841,0.00018007132691044621
ENSG00000137265,IRF4,0.17747624397440828,1.0935785798494502,0.00835072323264964,0.08217641647271808,-1.0935785798494502,0.00835072323264964
ENSG00000286364,ENSG00000286364,0.005070749827840236,0.3914325397579548,0.8810293540666464,0.0032226045675575713,-0.3914325397579548,0.8810293540666462
ENSG00000112685,EXOC2,0.8544213459910798,0.5140518264219108,0.07499217616487129,0.5977931472819294,-0.5140518264219108,0.07499217616487129
ENSG00000188996,HUS1B,0.01394456202656065,0.6544669455917491,0.6803116113143304,0.008056511418893929,-0.6544669455917491,0.6803116113143303
ENSG00000271727,ENSG00000271727,0.02662143659616124,1.1138985642290464,0.41812556284950075,0.0112791159864515,-1.1138985642290464,0.4181255628495008
ENSG00000272463,ENSG00000272463,0.02535374913920118,1.7248562734831463,0.03245844565044505,0.0064452091351151425,-1.7248562734831463,0.032458445650445054
ENSG00000287293,ENSG00000287293,0.002535374913920118,1.2394294463129043,0.6961747813268345,0,-1.2394294463129043,0.6961747813268334
ENSG00000286785,LINC01622,0.002535374913920118,1.2394294463129043,0.6961747813268345,0,-1.2394294463129043,0.6961747813268334
ENSG00000176515,ENSG00000176515,0.001267687456960059,0.6544669455917482,1,0,-0.6544669455917482,1
ENSG00000272279,ENSG00000272279,0.006338437284800295,1.2394294463129043,0.4619312832323915,0.0016113022837787856,-1.2394294463129043,0.4619312832323915
ENSG00000280916,FOXCUT,0.001267687456960059,0.6544669455917482,1,0,-0.6544669455917482,1
ENSG00000054598,FOXC1,0,-1.3455330544082518,0.6471242317822016,0.0016113022837787856,1.3455330544082518,0.6471242317822016
ENSG00000112699,GMDS,1.6885596926707986,0.35017939025909645,0.2536748388960383,1.3244904772661619,-0.35017939025909645,0.2536748388960375
ENSG00000285603,ENSG00000285603,0.006338437284800295,0.2394294463129052,1,0.004833906851336357,-0.2394294463129052,1
ENSG00000250903,GMDS-DT,1.2752935817018194,0.540202493934245,0.058645173662556095,0.8765484423756594,-0.540202493934245,0.058645173662555894
ENSG00000286512,ENSG00000286512,0.04056599862272189,1.2394294463129052,0.04628847145363142,0.016113022837787858,-1.2394294463129052,0.04628847145363142
ENSG00000145949,MYLK4,0.0278891240531213,0.008103900206450021,1,0.027392138824239357,-0.008103900206450021,1
ENSG00000124535,WRNIP1,0.24593136665025145,0.052343893712409884,1,0.2368614357154815,-0.052343893712409884,1
ENSG00000021355,SERPINB1,0.8658305331037204,-1.7558170237164603,0.00000000000002276129097495162,2.9277362496260535,1.7558170237164603,0.000000000000022761290974951568
ENSG00000230438,SERPINB9P1,0.20029461819968933,1.507918282238807,0.000010293579271389482,0.06928599820248778,-1.507918282238807,0.000010293579271389482
ENSG00000170542,SERPINB9,0.6198991664534689,-0.07423103259085662,0.9180983179629697,0.6525774249304082,0.07423103259085662,0.9180983179629704
ENSG00000124570,SERPINB6,0.29917423984257396,-1.6999637889829429,0.0000000000032021272354735964,0.9748378816861654,1.6999637889829429,0.0000000000032021272354735547
ENSG00000244041,LINC01011,0.03169218642400148,0.8954750450955435,0.5436756202891203,0.016113022837787858,-0.8954750450955435,0.543675620289119
ENSG00000124588,NQO2,0.1457840575504068,-0.7913328074577817,0.011633336453326891,0.25297445855326933,0.7913328074577817,0.011633336453326898
ENSG00000224846,NQO2-AS1,0.007606124741760354,1.461821867649352,0.3015822977293729,0.0016113022837787856,-1.461821867649352,0.30158229772937295
ENSG00000288612,ENSG00000288612,0.020282999311360943,-1.427995214600224,0.007734726653305541,0.0563955799322575,1.427995214600224,0.007734726653305542
ENSG00000137275,RIPK1,0.7377940999507544,0.42819108976807285,0.1525646383118506,0.5478427764847871,-0.42819108976807285,0.15256463831185055
ENSG00000272277,ENSG00000272277,0.0278891240531213,0.7185972830114649,0.36822061268003453,0.016113022837787858,-0.7185972830114649,0.3682206126800346
ENSG00000137274,BPHL,0.060848997934082834,0.5687370715658657,0.31242296100677674,0.040282557094469644,-0.5687370715658657,0.3124229610067767
ENSG00000228170,ENSG00000228170,0.011409187112640532,2.97639504047911,0.023267362213245366,0,-2.97639504047911,0.023267362213245366
ENSG00000137267,TUBB2A,0.058313623020162714,-0.31450615878762633,0.6430936128208136,0.07250860277004535,0.31450615878762633,0.6430936128208135
ENSG00000137285,TUBB2B,0.001267687456960059,0.6544669455917482,1,0,-0.6544669455917482,1
ENSG00000180822,PSMG4,0.28396199035905323,0.9925147058423884,0.0012539630395113244,0.14179460097253313,-0.9925147058423884,0.0012539630395113316
ENSG00000137266,SLC22A23,0.21297149276928992,3.733418286986571,0.000000000001653037875492766,0.01450172055400907,-3.733418286986571,0.0000000000016530378754927676
ENSG00000228793,ENSG00000228793,0.002535374913920118,-0.7605705536870948,0.8416775858545273,0.004833906851336357,0.7605705536870948,0.8416775858545273
ENSG00000168994,PXDC1,0.005070749827840236,-0.023604959520889146,1,0.004833906851336357,0.023604959520889146,1
ENSG00000270504,ENSG00000270504,0,-1.930495555129407,0.36773342775593215,0.0032226045675575713,1.930495555129407,0.36773342775593215
ENSG00000233068,ENSG00000233068,0.001267687456960059,0.6544669455917482,1,0,-0.6544669455917482,1
ENSG00000145945,FAM50B,0.049439810821442304,0.6544669455917482,0.2741301809955467,0.030614743391796928,-0.6544669455917482,0.27413018099554703
ENSG00000260604,ENSG00000260604,0.001267687456960059,0.6544669455917482,1,0,-0.6544669455917482,1
ENSG00000288904,ENSG00000288904,0.049439810821442304,3.391432539757955,0.00000238369481265839,0.0032226045675575713,-3.391432539757955,0.000002383694812658389
ENSG00000272248,ENSG00000272248,0.006338437284800295,2.2394294463129043,0.17395004192508925,0,-2.2394294463129043,0.17395004192508928
ENSG00000230648,ENSG00000230648,0.017747624397440827,1.9763950404791117,0.04237453431527509,0.0032226045675575713,-1.9763950404791117,0.04237453431527509
ENSG00000112739,PRPF4B,0.7656832240038757,0.3795584394696633,0.21948409424191692,0.5881253335792568,-0.3795584394696633,0.21948409424191756
ENSG00000145975,FAM217A,0.04056599862272189,1.8915061428925979,0.004793114130755063,0.009667813702672714,-1.8915061428925979,0.004793114130755059
ENSG00000198721,ECI2,0.2662143659616124,0.35319832127047923,0.3482375621287316,0.20785799460746335,-0.35319832127047923,0.34823756212873175
ENSG00000234817,ECI2-DT,0,-1.3455330544082518,0.6471242317822016,0.0016113022837787856,1.3455330544082518,0.6471242317822016
ENSG00000285424,ENSG00000285424,0,-1.3455330544082518,0.6471242317822016,0.0016113022837787856,1.3455330544082518,0.6471242317822016
ENSG00000153046,CDYL,0.9051288442694821,-0.3231652413797967,0.2844910610840602,1.1327455054964863,0.3231652413797967,0.2844910610840603
ENSG00000124787,RPP40,0.04183368607968195,0.494002273398503,0.5228720822880533,0.02900344110801814,-0.494002273398503,0.5228720822880533
ENSG00000272142,LYRM4-AS1,0.01267687456960059,0.7919704693416838,0.5143628020148847,0.0064452091351151425,-0.7919704693416838,0.5143628020148848
ENSG00000271978,ENSG00000271978,0.01267687456960059,2.1138985642290455,0.0890489236339509,0.0016113022837787856,-2.1138985642290455,0.08904892363395094
ENSG00000288548,ENSG00000288548,0.001267687456960059,0.6544669455917482,1,0,-0.6544669455917482,1
ENSG00000219607,PPP1R3G,0.002535374913920118,-0.3455330544082509,1,0.0032226045675575713,0.3455330544082509,1
ENSG00000214113,LYRM4,0.31438648932609464,-0.12699810874131678,0.7870941460555533,0.34320738644488136,0.12699810874131678,0.7870941460555535
ENSG00000145982,FARS2,1.436289888735747,0.6827307978104704,0.009640803878761631,0.8942727674972261,-0.6827307978104704,0.009640803878761645
ENSG00000269985,FARS2-AS1,0.006338437284800295,2.2394294463129043,0.17395004192508925,0,-2.2394294463129043,0.17395004192508928
ENSG00000270174,ENSG00000270174,0.05324287319232248,2.495769199572691,0.0001702514190161414,0.008056511418893929,-2.495769199572691,0.00017025141901614134
ENSG00000233064,ENSG00000233064,0.007606124741760354,1.461821867649352,0.3448137032675349,0.0016113022837787856,-1.461821867649352,0.344813703267535
ENSG00000124785,NRN1,0.002535374913920118,1.2394294463129043,0.6961747813268345,0,-1.2394294463129043,0.6961747813268334
ENSG00000124491,F13A1,0.060848997934082834,-3.1696150628713036,0.000000015554537045995504,0.5575105901874599,3.1696150628713036,0.000000015554537045995597
ENSG00000216863,LY86-AS1,0.08873812198720414,0.3447824464591336,0.5531753093428535,0.06928599820248778,-0.3447824464591336,0.5531753093428533
ENSG00000285717,ENSG00000285717,0.001267687456960059,0.6544669455917482,1,0,-0.6544669455917482,1
ENSG00000112799,LY86,0.5755301054598668,-1.8777540930574337,0.000000000000002688479025180661,2.1188625031691033,1.8777540930574337,0.0000000000000026884790251806074
ENSG00000261211,ENSG00000261211,0,-2.930495555129407,0.051959134376881745,0.008056511418893929,2.930495555129407,0.05195913437688176
ENSG00000226281,ENSG00000226281,0.01394456202656065,-4.618551548814667,0.0000000000000000000000004167185176507711,0.37221082755289947,4.618551548814667,0.0000000000000000000000004167185176507797
ENSG00000288046,ENSG00000288046,0,-1.3455330544082518,0.6471242317822016,0.0016113022837787856,1.3455330544082518,0.6471242317822016
ENSG00000203498,ENSG00000203498,0.001267687456960059,0.6544669455917482,1,0,-0.6544669455917482,1
ENSG00000124782,RREB1,0.9279472184947632,-0.9952818121061767,0.00002367351241558634,1.8513863240618247,0.9952818121061767,0.000023673512415586642
ENSG00000225092,ENSG00000225092,0.006338437284800295,-0.930495555129407,0.47765683642157925,0.012890418270230285,0.930495555129407,0.477656836421579
ENSG00000124783,SSR1,0.6110253542547485,-0.7761674087381134,0.0018168975183143433,1.0473464844562106,0.7761674087381134,0.0018168975183143485
ENSG00000238221,ENSG00000238221,0.007606124741760354,-0.34553305440825177,0.9520563047652328,0.009667813702672714,0.34553305440825177,0.9520563047652328
ENSG00000164304,CAGE1,0.035495248794881654,1.927485439998165,0.005951189158021767,0.008056511418893929,-1.927485439998165,0.005951189158021766
ENSG00000124784,RIOK1,0.2814266154451331,0.4109727261536005,0.25198104498885654,0.21108059917502092,-0.4109727261536005,0.25198104498885654
ENSG00000096696,DSP,0.021550686768321003,3.8243919470340604,0.0007280683142319454,0,-3.8243919470340604,0.0007280683142319455
ENSG00000168566,SNRNP48,0.17113780668960799,0.34961236406332796,0.428044557642292,0.13373808955363922,-0.34961236406332796,0.42804455764229205
ENSG00000153162,BMP6,0.021550686768321003,1.2394294463129052,0.5191776032611359,0.008056511418893929,-1.2394294463129052,0.5191776032611362
ENSG00000239264,TXNDC5,1.5313664480077513,3.17981995717475,0.00000011871946163081574,0.1675754375129937,-3.17981995717475,0.00000011871946163080225
ENSG00000188428,BLOC1S5,0.1888854310870488,0.34412682497959857,0.4741746706461373,0.14823981010764828,-0.34412682497959857,0.4741746706461378
ENSG00000124802,EEF1E1,0.2624113035907322,0.20515954422815907,0.6471242317822016,0.22719362201280877,-0.20515954422815907,0.6471242317822016
ENSG00000232234,ENSG00000232234,0.005070749827840236,1.97639504047911,0.2844910610840602,0,-1.97639504047911,0.2844910610840603
ENSG00000124786,SLC35B3,0.1825469938022485,-0.023604959520888702,1,0.18529976263456036,0.023604959520888702,1
ENSG00000285219,HULC,0.07099049758976331,0.9637950036994778,0.11985217177630406,0.03544865024313328,-0.9637950036994778,0.11985217177630415
ENSG00000285278,TFAP2A-AS2,0.002535374913920118,1.2394294463129043,0.6961747813268345,0,-1.2394294463129043,0.6961747813268334
ENSG00000229401,MIR5689HG,0.001267687456960059,0.6544669455917482,1,0,-0.6544669455917482,1
ENSG00000111846,GCNT2,0.24973442902113163,-1.9946258925491227,0.00000000000007999982255720536,0.9990074159428471,1.9946258925491227,0.00000000000007999982255720558
ENSG00000285763,ENSG00000285763,0.002535374913920118,1.2394294463129043,0.6961747813268345,0,-1.2394294463129043,0.6961747813268334
ENSG00000137434,C6orf52,0.016479936940480767,0.13989377276199022,1,0.01450172055400907,-0.13989377276199022,1
ENSG00000111845,PAK1IP1,0.13183949552384613,-0.30371287871362407,0.4994565087319912,0.16274153066165736,0.30371287871362407,0.49945650873199177
ENSG00000111843,TMEM14C,0.3131188018691346,-1.0387951704762963,0.00004856830549930678,0.6445209135115143,1.0387951704762963,0.00004856830549930713
